PB;Serra da Raiz;3169;3190;3172
PB;Serra Grande;2994;3055;3067
PB;Serra Redonda;7012;7089;7071
PB;Serraria;6175;6218;6185
PB;Sertãozinho;4539;4728;4811
PB;Sobrado;7447;7623;7669
PB;Solânea;26323;26431;26925
PB;Soledade;13993;14418;14569
PB;Sossêgo;3256;3376;3427
PB;Sousa;66457;68030;68434
PB;Sumé;16215;16595;16691
PB;Tacima ;10394;10665;10745
PB;Taperoá;14833;15190;15284
PB;Tavares;14182;14467;14518
PB;Teixeira;14352;14739;14859
PB;Tenório;2865;2951;2981
PB;Triunfo;9246;9410;9429
PB;Uiraúna;14721;15062;15147
PB;Umbuzeiro;9698;9862;9874
PB;Várzea;2573;2668;2709
PB;Vieirópolis;5102;5228;5262
PB;Vista Serrana;3572;3675;3710
PB;Zabelê;2109;2169;2189
PE;Abreu e Lima;95243;97786;98201
PE;Afogados da Ingazeira;35416;36379;36547
PE;Afrânio;17975;18625;18831
PE;Agrestina;23079;23842;24052
PE;Água Preta;33785;34978;35344
PE;Águas Belas;40778;42008;42291
PE;Alagoinha;13741;14155;14250
PE;Aliança;37450;38242;38248
PE;Altinho;22371;22853;22865
PE;Amaraji;22035;22555;22600
PE;Angelim;10372;10706;10795
PE;Araçoiaba;18617;19333;19579
PE;Araripina;78270;80577;82298
PE;Arcoverde;69880;72102;72672
PE;Barra de Guabiraba;13054;13523;13808
PE;Barreiros;40973;41987;42105
PE;Belém de Maria;11463;11777;11833
PE;Belém de São Francisco;20260;20680;20678
PE;Belo Jardim;72996;74902;75186
PE;Betânia;12109;12433;12487
PE;Bezerros;58864;60213;60301
PE;Bodocó;35676;36783;37054
PE;Bom Conselho;45983;47273;47520
PE;Bom Jardim;37949;38816;38871
PE;Bonito;37539;38287;38122
PE;Brejão;8834;9006;8997
PE;Brejinho;7312;7464;7464
PE;Brejo da Madre de Deus;46248;47972;48541
PE;Buenos Aires;12618;12934;12974
PE;Buíque;53304;55268;55905
PE;Cabo de Santo Agostinho;189222;196152;198383
PE;Cabrobó;31497;32596;32927
PE;Cachoeirinha;19088;19674;19814
PE;Caetés;26946;27766;27959
PE;Calçado;11051;11223;11179
PE;Calumbi;5643;5754;5749
PE;Camaragibe;146847;151587;152840
PE;Camocim de São Félix;17405;17980;18138
PE;Camutanga;8204;8405;8428
PE;Canhotinho;24461;24918;24877
PE;Capoeiras;19599;20004;20000
PE;Carnaíba;18707;19187;19253
PE;Carnaubeira da Penha;11991;12387;12496
PE;Carpina;76527;79308;80194
PE;Caruaru;324095;337416;342328
PE;Casinhas;13830;14159;14189
PE;Catende;38812;40328;40857
PE;Cedro;10964;11323;11421
PE;Chã de Alegria;12601;13002;13105
PE;Chã Grande;20399;21006;21142
PE;Condado;24658;25435;25632
PE;Correntes;17374;17830;17901
PE;Cortês;12418;12647;12624
PE;Cumaru;17470;14815;13960
PE;Cupira;23114;23695;23769
PE;Custódia;34442;35574;35884
PE;Dormentes;17296;17925;18126
PE;Escada;64422;66419;66907
PE;Exu;31518;32076;32001
PE;Feira Nova;20830;21444;21579
PE;Fernando de Noronha;2718;2837;2884
PE;Ferreiros;11537;11850;11904
PE;Flores;22162;22610;22599
PE;Floresta;29973;31088;31454
PE;Frei Miguelinho;14492;14932;15036
PE;Gameleira;28503;29515;29829
PE;Garanhuns;131169;135138;136057
PE;Glória do Goitá;29241;30000;30111
PE;Goiana;75902;77945;78287
PE;Granito;6968;7191;7251
PE;Gravatá;77845;80450;81182
PE;Iati;18462;18913;18962
PE;Ibimirim;27349;28197;28403
PE;Ibirajuba;7549;7714;7719
PE;Igarassu;105003;109322;110917
PE;Iguaraci;11824;12097;12117
PE;Ilha de Itamaracá;22794;23923;24413
PE;Inajá;19957;21003;21475
PE;Ingazeira;4486;4570;4563
PE;Ipojuca;83862;87926;89660
PE;Ipubi;28887;30037;29338
PE;Itacuruba;4475;4643;4700
PE;Itaíba;26175;26651;26462
PE;Itambé;35461;36233;36256
PE;Itapetim;13748;13932;13855
PE;Itapissuma;24321;25220;25514
PE;Itaquitinga;16221;16638;16696
PE;Jaboatão dos Guararapes;654786;675599;680943
PE;Jaqueira;11479;11696;11680
PE;Jataúba;16219;16679;16770
PE;Jatobá;14087;14464;14526
PE;João Alfredo;31305;32355;32651
PE;Joaquim Nabuco;15751;16056;16038
PE;Jucati;10742;11061;11133
PE;Jupi;13899;14325;14427
PE;Jurema;14662;15050;15112
PE;Lagoa do Carro;16408;17034;17247
PE;Lagoa do Itaenga;20733;21210;21244
PE;Lagoa do Ouro;12307;12685;12777
PE;Lagoa dos Gatos;15731;16100;16131
PE;Lagoa Grande;23308;24183;24475
PE;Lajedo;37296;38545;38898
PE;Limoeiro;55343;56407;56336
PE;Macaparana;24142;24793;24904
PE;Machados;14109;14770;15046
PE;Manari;18847;19788;19910
PE;Maraial;11961;12009;11858
PE;Mirandiba;14488;14915;15008
PE;Moreilândia;11020;11246;11245
PE;Moreno;57828;59836;60435
PE;Nazaré da Mata;31029;31834;31951
PE;Olinda;379271;388127;388821
PE;Orobó;22996;23552;23608
PE;Orocó;13536;14071;14261
PE;Ouricuri;65510;67689;67098
PE;Palmares;60091;61731;62020
PE;Palmeirina;8172;8191;8078
PE;Panelas;26005;26515;26490
PE;Paranatama;11100;11399;11449
PE;Parnamirim;20425;20990;21093
PE;Passira;28552;29082;29031
PE;Paudalho;52297;54051;54547
PE;Paulista;306239;316714;319769
PE;Pedra;21050;21558;21609
PE;Pesqueira;63519;65374;65770
PE;Petrolândia;33273;34523;34939
PE;Petrolina;305352;319893;326017
PE;Poção;11029;11261;11263
PE;Pombos;26086;26716;26779
PE;Primavera;13705;14200;14358
PE;Quipapá;24495;25220;25381
PE;Quixaba;6722;6846;6835
PE;Recife;1555039;1599513;1608488
PE;Riacho das Almas;19387;19947;20064
PE;Ribeirão;44950;46200;46433
PE;Rio Formoso;22361;22970;23078
PE;Sairé;10877;10835;10633
PE;Salgadinho;9641;10076;10252
PE;Salgueiro;57343;59037;59409
PE;Saloá;15355;15702;15722
PE;Sanharó;22896;24049;24556
PE;Santa Cruz;13946;14487;14675
PE;Santa Cruz da Baixa Verde;11901;12240;12308
PE;Santa Cruz do Capibaribe;91891;96908;99232
PE;Santa Filomena;13561;13977;14076
PE;Santa Maria da Boa Vista;39816;40908;41103
PE;Santa Maria do Cambucá;13215;13626;13728
PE;Santa Terezinha;11103;11411;11571
PE;São Benedito do Sul;14326;14900;15105
PE;São Bento do Una;54433;56413;57046
PE;São Caitano;35554;36485;36626
PE;São João;21549;22162;22284
PE;São Joaquim do Monte;20586;21079;21126
PE;São José da Coroa Grande;18816;19663;20005
PE;São José do Belmonte;32763;33541;33610
PE;São José do Egito;32186;33105;33188
PE;São Lourenço da Mata;104782;108301;109298
PE;São Vicente Ferrer;17151;17612;17688
PE;Serra Talhada;80489;83051;83712
PE;Serrita;18519;18951;18985
PE;Sertânia;34109;35042;35207
PE;Sirinhaém;41391;43036;43620
PE;Solidão;5777;5918;5934
PE;Surubim;59751;61875;62530
PE;Tabira;26784;27591;27778
PE;Tacaimbó;12695;12932;12912
PE;Tacaratu;22819;23833;24236
PE;Tamandaré;21234;22046;22323
PE;Taquaritinga do Norte;25681;26772;27188
PE;Terezinha;6803;6991;7025
PE;Terra Nova;9534;9916;10052
PE;Timbaúba;53360;54115;53844
PE;Toritama;37631;39913;41035
PE;Tracunhaém;13155;13497;13547
PE;Trindade;26749;27756;29182
PE;Triunfo;14987;15280;15264
PE;Tupanatinga;24973;25882;26172
PE;Tuparetama;7950;8129;8139
PE;Venturosa;16823;17455;17666
PE;Verdejante;9187;9408;9430
PE;Vertente do Lério;7773;7859;7802
PE;Vertentes;18716;19457;19720
PE;Vicência;31021;31866;32014
PE;Vitória de Santo Antão;129907;133907;134871
PE;Xexéu;14168;14513;14549
PI;Acauã;6840;6890;6913
PI;Agricolândia;5062;5097;5087
PI;Água Branca;16744;16869;16944
PI;Alagoinha do Piauí;7413;7467;7485
PI;Alegrete do Piauí;5173;5211;5215
PI;Alto Longá;13820;13923;13967
PI;Altos;39232;39522;39625
PI;Alvorada do Gurguéia;5177;5216;5249
PI;Amarante;17173;17298;17305
PI;Angical do Piauí;6655;6703;6697
PI;Anísio de Abreu;9385;9456;9531
PI;Antônio Almeida;3068;3090;3097
PI;Aroazes;5742;5784;5773
PI;Aroeiras do Itaim;2442;2459;2460
PI;Arraial;4655;4688;4678
PI;Assunção do Piauí;7590;7645;7667
PI;Avelino Lopes;11258;11341;11390
PI;Baixa Grande do Ribeiro;10930;11014;11123
PI;Barra D'Alcântara;3858;3886;3886
PI;Barras;45448;45786;45938
PI;Barreiras do Piauí;3255;3278;3283
PI;Barro Duro;6580;6627;6941
PI;Batalha;26023;26215;26277
PI;Bela Vista do Piauí;3854;3882;3902
PI;Belém do Piauí;3388;3413;3440
PI;Beneditinos;9943;10014;10021
PI;Bertolínia;5350;5389;5396
PI;Betânia do Piauí;6042;6086;6092
PI;Boa Hora;6467;6516;6560
PI;Bocaina;4394;4425;4431
PI;Bom Jesus;23642;23826;24092
PI;Bom Princípio do Piauí;5407;5447;5474
PI;Bonfim do Piauí;5471;5512;5531
PI;Boqueirão do Piauí;6288;6335;6359
PI;Brasileira;8057;8116;8139
PI;Brejo do Piauí;3724;3749;3714
PI;Buriti dos Lopes;19212;19352;19386
PI;Buriti dos Montes;8079;8138;8165
PI;Cabeceiras do Piauí;10144;10220;10276
PI;Cajazeiras do Piauí;3413;3438;3456
PI;Cajueiro da Praia;7321;7375;7415
PI;Caldeirão Grande do Piauí;5700;5742;5675
PI;Campinas do Piauí;5449;5489;5499
PI;Campo Alegre do Fidalgo;4815;4851;4883
PI;Campo Grande do Piauí;5704;5746;5775
PI;Campo Largo do Piauí;6964;7016;7058
PI;Campo Maior;45493;45827;45904
PI;Canavieira;3892;3920;3911
PI;Canto do Buriti;20375;20528;20619
PI;Capitão de Campos;11092;11173;11208
PI;Capitão Gervásio Oliveira;3946;3975;3993
PI;Caracol;10448;10527;10588
PI;Caraúbas do Piauí;5634;5676;5704
PI;Caridade do Piauí;4915;4951;4974
PI;Castelo do Piauí;18336;18469;18466
PI;Caxingó;5174;5213;5248
PI;Cocal;27067;27274;27163
PI;Cocal de Telha;4567;4601;4611
PI;Cocal dos Alves;5635;5677;6014
PI;Coivaras;3872;3901;3916
PI;Colônia do Gurguéia;6191;6238;6278
PI;Colônia do Piauí;7461;7515;7522
PI;Conceição do Canindé;4496;4528;4532
PI;Coronel José Dias;4561;4594;4598
PI;Corrente;25737;25927;26011
PI;Cristalândia do Piauí;7973;8033;8069
PI;Cristino Castro;10089;10164;10191
PI;Curimatá;10948;11030;11078
PI;Currais;4776;4811;4829
PI;Curral Novo do Piauí;4990;5027;5059
PI;Curralinhos;4265;4297;4318
PI;Demerval Lobão;13398;13496;13526
PI;Dirceu Arcoverde;6767;6818;6841
PI;Dom Expedito Lopes;6662;6712;6735
PI;Dom Inocêncio;9296;9364;9376
PI;Domingos Mourão;4261;4292;4291
PI;Elesbão Veloso;14394;14496;14462
PI;Eliseu Martins;4738;4773;4791
PI;Esperantina;38322;38607;38749
PI;Fartura do Piauí;5133;5171;5186
PI;Flores do Piauí;4366;4396;4395
PI;Floresta do Piauí;2492;2511;2513
PI;Floriano;58158;58586;58702
PI;Francinópolis;5233;5270;5268
PI;Francisco Ayres;4363;4392;4361
PI;Francisco Macedo;2961;2984;3078
PI;Francisco Santos;8857;8924;8993
PI;Fronteiras;11284;11368;11411
PI;Geminiano;5237;5276;5298
PI;Gilbués;10429;10504;10509
PI;Guadalupe;10268;10342;10340
PI;Guaribas;4432;4464;4472
PI;Hugo Napoleão;3782;3809;3811
PI;Ilha Grande;9069;9136;9176
PI;Inhuma;14909;15017;15032
PI;Ipiranga do Piauí;9463;9534;9569
PI;Isaías Coelho;8307;8368;8389
PI;Itainópolis;11219;11302;11330
PI;Itaueira;10728;10806;10818
PI;Jacobina do Piauí;5670;5710;5695
PI;Jaicós;18364;18501;18585
PI;Jardim do Mulato;4358;4389;4402
PI;Jatobá do Piauí;4708;4743;4756
PI;Jerumenha;4372;4403;4397
PI;João Costa;2951;2971;2968
PI;Joaquim Pires;13929;14032;14059
PI;Joca Marques;5214;5253;5282
PI;José de Freitas;37724;38005;38169
PI;Juazeiro do Piauí;4793;4828;4837
PI;Júlio Borges;5439;5479;5496
PI;Jurema;4588;4623;4641
PI;Lagoa Alegre;8184;8245;8290
PI;Lagoa de São Francisco;6517;6566;6590
PI;Lagoa do Barro do Piauí;4535;4568;4570
PI;Lagoa do Piauí;3920;3948;3963
PI;Lagoa do Sítio;4958;4995;5022
PI;Lagoinha do Piauí;2721;2741;2757
PI;Landri Sales;5229;5266;5251
PI;Luís Correia;29034;29252;29415
PI;Luzilândia;24824;25005;25028
PI;Madeiro;7974;8034;8075
PI;Manoel Emídio;5223;5260;5262
PI;Marcolândia;8059;8121;8186
PI;Marcos Parente;4453;4484;4482
PI;Massapê do Piauí;6260;6305;6315
PI;Matias Olímpio;10586;10664;10693
PI;Miguel Alves;32658;32900;32993
PI;Miguel Leão;1236;1244;1239
PI;Milton Brandão;6750;6797;6791
PI;Monsenhor Gil;10337;10411;10410
PI;Monsenhor Hipólito;7486;7541;7565
PI;Monte Alegre do Piauí;10363;10438;10441
PI;Morro Cabeça no Tempo;4053;4082;4077
PI;Morro do Chapéu do Piauí;6574;6622;6641
PI;Murici dos Portelas;8714;8781;8846
PI;Nazaré do Piauí;7248;7300;7279
PI;Nazária;8227;8289;8330
PI;Nossa Senhora de Nazaré;4661;4696;4723
PI;Nossa Senhora dos Remédios;8356;8419;8457
PI;Nova Santa Rita;4233;4264;4276
PI;Novo Oriente do Piauí;6459;6505;6493
PI;Novo Santo Antônio;3329;3354;3371
PI;Oeiras;35931;36195;36266
PI;Olho D'Água do Piauí;2678;2698;2390
PI;Padre Marcos;6687;6735;6742
PI;Paes Landim;4049;4077;4074
PI;Pajeú do Piauí;3434;3460;3479
PI;Palmeira do Piauí;4962;4997;4988
PI;Palmeirais;13986;14090;14151
PI;Paquetá;3891;3919;3909
PI;Parnaguá;10417;10494;10530
PI;Parnaíba;147732;148832;149348
PI;Passagem Franca do Piauí;4424;4457;4470
PI;Patos do Piauí;6178;6223;6241
PI;Pau D'Arco do Piauí;3858;3888;3914
PI;Paulistana;19947;20093;20133
PI;Pavussu;3629;3655;3645
PI;Pedro II;37692;37968;38014
PI;Pedro Laurentino;2445;2463;2472
PI;Picos;75481;76042;76309
PI;Pimenteiras;11798;11884;11900
PI;Pio IX;17848;17979;18023
PI;Piracuruca;27971;28179;28066
PI;Piripiri;62088;62542;62600
PI;Porto;12097;12188;12239
PI;Porto Alegre do Piauí;2606;2625;2637
PI;Prata do Piauí;3088;3109;3107
PI;Queimada Nova;8679;8743;8775
PI;Redenção do Gurguéia;8494;8556;8580
PI;Regeneração;17569;17696;17696
PI;Riacho Frio;4229;4259;4255
PI;Ribeira do Piauí;4321;4354;4368
PI;Ribeiro Gonçalves;7015;7068;7112
PI;Rio Grande do Piauí;6282;6327;6328
PI;Santa Cruz do Piauí;6065;6110;6119
PI;Santa Cruz dos Milagres;3864;3893;3910
PI;Santa Filomena;6106;6150;6152
PI;Santa Luz;5624;5666;5694
PI;Santa Rosa do Piauí;5145;5182;5180
PI;Santana do Piauí;4489;4522;4534
PI;Santo Antônio de Lisboa;6136;6182;6215
PI;Santo Antônio dos Milagres;2087;2102;2109
PI;Santo Inácio do Piauí;3679;3706;3713
PI;São Braz do Piauí;4332;4363;4367
PI;São Félix do Piauí;2925;2945;2931
PI;São Francisco de Assis do Piauí;5686;5728;5759
PI;São Francisco do Piauí;6290;6335;6332
PI;São Gonçalo do Gurguéia;2901;2923;2942
PI;São Gonçalo do Piauí;4831;4866;4885
PI;São João da Canabrava;4476;4509;4516
PI;São João da Fronteira;5718;5760;5873
PI;São João da Serra;6079;6122;6101
PI;São João da Varjota;4693;4728;4738
PI;São João do Arraial;7578;7636;7700
PI;São João do Piauí;19852;20000;20077
PI;São José do Divino;5189;5227;5237
PI;São José do Peixe;3682;3707;3702
PI;São José do Piauí;6574;6621;6615
PI;São Julião;5719;5761;5771
PI;São Lourenço do Piauí;4451;4483;4488
PI;São Luis do Piauí;2573;2591;2593
PI;São Miguel da Baixa Grande;2386;2403;2407
PI;São Miguel do Fidalgo;2974;2995;2994
PI;São Miguel do Tapuio;18033;18162;18132
PI;São Pedro do Piauí;13810;13913;13956
PI;São Raimundo Nonato;33148;33400;33613
PI;Sebastião Barros;3475;3499;3475
PI;Sebastião Leal;4159;4189;4199
PI;Sigefredo Pacheco;9706;9777;9799
PI;Simões;14267;14372;14393
PI;Simplício Mendes;12251;12341;12385
PI;Socorro do Piauí;4495;4527;4519
PI;Sussuapara;6409;6457;6504
PI;Tamboril do Piauí;2805;2826;2839
PI;Tanque do Piauí;2663;2683;2694
PI;Teresina;830231;836475;840600
PI;União;43085;43403;43511
PI;Uruçuí;20623;20779;20902
PI;Valença do Piauí;20393;20541;20555
PI;Várzea Branca;4875;4910;4899
PI;Várzea Grande;4316;4346;4339
PI;Vera Mendes;2998;3020;3023
PI;Vila Nova do Piauí;2990;3010;2987
PI;Wall Ferraz;4323;4355;4365
PR;Abatiá;7690;7881;7852
PR;Adrianópolis;6281;6416;6374
PR;Agudos do Sul;8429;8797;8892
PR;Almirante Tamandaré;105458;110256;111586
PR;Altamira do Paraná;3900;3754;3544
PR;Alto Paraíso;3119;3159;3116
PR;Alto Paraná;13806;14334;14427
PR;Alto Piquiri;10092;10350;10317
PR;Altônia;20711;21489;21619
PR;Alvorada do Sul;10439;10869;10965
PR;Amaporã;5562;5815;5885
PR;Ampére;17563;18281;18439
PR;Anahy;2854;2929;2922
PR;Andirá;20451;20988;20931
PR;Ângulo;2862;2954;2959
PR;Antonina;18849;19412;19414
PR;Antônio Olinto;7343;7567;7573
PR;Apucarana;122896;128058;129265
PR;Arapongas;106978;112198;113833
PR;Arapoti;26153;27170;27362
PR;Arapuã;3469;3513;3469
PR;Araruna;13471;13926;13971
PR;Araucária;122878;129209;131356
PR;Ariranha do Ivaí;2389;2421;2389
PR;Assaí;16099;16436;16322
PR;Assis Chateaubriand;32981;33988;34008
PR;Astorga;24859;25745;25862
PR;Atalaia;3898;4010;4007
PR;Balsa Nova;11539;12059;12200
PR;Bandeirantes;31951;32800;32718
PR;Barbosa Ferraz;12437;12683;12583
PR;Barra do Jacaré;2728;2813;2817
PR;Barracão;9796;10143;10187
PR;Bela Vista da Caroba;3861;3926;3887
PR;Bela Vista do Paraíso;15087;15565;15589
PR;Bituruna;15903;16416;16448
PR;Boa Esperança;4479;4559;4518
PR;Boa Esperança do Iguaçu;2713;2763;2739
PR;Boa Ventura de São Roque;6520;6702;6692
PR;Boa Vista da Aparecida;7834;8028;7998
PR;Bocaiúva do Sul;11280;11826;11996
PR;Bom Jesus do Sul;3742;3824;3800
PR;Bom Sucesso;6620;6866;6906
PR;Bom Sucesso do Sul;3279;3372;3368
PR;Borrazópolis;7641;7724;7608
PR;Braganey;5667;5799;5770
PR;Brasilândia do Sul;3107;3136;3086
PR;Cafeara;2727;2833;2853
PR;Cafelândia;15194;16020;16321
PR;Cafezal do Sul;4236;4334;4310
PR;Califórnia;8129;8423;8464
PR;Cambará;24060;24928;25051
PR;Cambé;98024;102222;103036
PR;Cambira;7319;7603;7657
PR;Campina da Lagoa;15149;15463;15353
PR;Campina do Simão;4033;4130;4113
PR;Campina Grande do Sul;39404;41060;41447
PR;Campo Bonito;4299;4361;4309
PR;Campo do Tenente;7245;7550;7623
PR;Campo Largo;115336;120730;122443
PR;Campo Magro;25513;26755;27143
PR;Campo Mourão;88209;91648;92300
PR;Cândido de Abreu;16332;16633;16484
PR;Candói;15104;15657;15741
PR;Cantagalo;12974;13396;13424
PR;Capanema;18570;19182;19229
PR;Capitão Leônidas Marques;15060;15592;15659
PR;Carambeí;19813;20863;21233
PR;Carlópolis;13767;14239;14289
PR;Cascavel;292372;305615;309259
PR;Castro;67613;70086;70454
PR;Catanduvas;10169;10467;10463
PR;Centenário do Sul;11096;11382;11346
PR;Cerro Azul;17027;17619;17689
PR;Céu Azul;11121;11528;11589
PR;Chopinzinho;19549;20077;20034
PR;Cianorte;71855;75360;76456
PR;Cidade Gaúcha;11294;11800;11937
PR;Clevelândia;17075;17501;17436
PR;Colombo;217443;227220;229872
PR;Colorado;22555;23402;23542
PR;Congonhinhas;8344;8648;8693
PR;Conselheiro Mairinck;3663;3794;3813
PR;Contenda;16292;17067;17300
PR;Corbélia;16389;16954;17016
PR;Cornélio Procópio;46939;48420;48487
PR;Coronel Domingos Soares;7274;7525;7553
PR;Coronel Vivida;21514;22035;21939
PR;Corumbataí do Sul;3860;3887;3817
PR;Cruz Machado;18097;18702;18755
PR;Cruzeiro do Iguaçu;4261;4383;4380
PR;Cruzeiro do Oeste;20446;21107;21149
PR;Cruzeiro do Sul;4534;4656;4646
PR;Cruzmaltina;3118;3185;3166
PR;Curitiba;1776761;1848946;1864416
PR;Curiúva;14077;14620;14720
PR;Diamante do Norte;5428;5540;5501
PR;Diamante do Sul;3488;3583;3575
PR;Diamante D'Oeste;5050;5223;5242
PR;Dois Vizinhos;36813;38385;38768
PR;Douradina;7640;8007;8120
PR;Doutor Camargo;5836;6024;6036
PR;Doutor Ulysses;5686;5837;5822
PR;Enéas Marques;6061;6223;6209
PR;Engenheiro Beltrão;13880;14298;14303
PR;Entre Rios do Oeste;4017;4202;4255
PR;Esperança Nova;1919;1946;1922
PR;Espigão Alto do Iguaçu;4570;4642;4591
PR;Farol;3398;3456;3422
PR;Faxinal;16421;17006;17084
PR;Fazenda Rio Grande;84514;89037;90648
PR;Fênix;4781;4917;4912
PR;Fernandes Pinheiro;5867;6008;5981
PR;Figueira;8181;8364;8315
PR;Flor da Serra do Sul;4695;4822;4812
PR;Floraí;5015;5149;5137
PR;Floresta;6054;6324;6397
PR;Florestópolis;11076;11328;11265
PR;Flórida;2560;2650;2662
PR;Formosa do Oeste;7358;7468;7381
PR;Foz do Iguaçu;255718;263508;263647
PR;Foz do Jordão;5276;5346;5277
PR;Francisco Alves;6337;6483;6448
PR;Francisco Beltrão;80727;84437;85486
PR;General Carneiro;13635;14039;14039
PR;Godoy Moreira;3262;3315;3279
PR;Goioerê;28908;29743;29722
PR;Goioxim;7415;7590;7553
PR;Grandes Rios;6438;6515;6425
PR;Guaíra;31013;32190;32394
PR;Guairaçá;6243;6468;6500
PR;Guamiranga;8016;8343;8415
PR;Guapirama;3865;3968;3959
PR;Guaporema;2223;2289;2290
PR;Guaraci;5181;5373;5404
PR;Guaraniaçu;14187;14372;14181
PR;Guarapuava;169252;175779;176973
PR;Guaraqueçaba;7809;8012;7988
PR;Guaratuba;32826;34338;34767
PR;Honório Serpa;5813;5902;5834
PR;Ibaiti;29099;30242;30464
PR;Ibema;6096;6306;6329
PR;Ibiporã;49111;51255;51802
PR;Icaraíma;8657;8809;8723
PR;Iguaraçu;4040;4205;4241
PR;Iguatu;2231;2299;2300
PR;Imbaú;11546;12087;12246
PR;Imbituva;29053;30359;30713
PR;Inácio Martins;10940;11282;11294
PR;Inajá;3000;3100;3110
PR;Indianópolis;4313;4456;4469
PR;Ipiranga;14278;14809;14895
PR;Iporã;14760;15078;14981
PR;Iracema do Oeste;2522;2564;2537
PR;Irati;56790;58957;59339
PR;Iretama;10515;10773;10730
PR;Itaguajé;4538;4659;4649
PR;Itaipulândia;9357;9869;10056
PR;Itambaracá;6710;6887;6869
PR;Itambé;5983;6173;6183
PR;Itapejara d'Oeste;10738;11211;11335
PR;Itaperuçu;24573;25974;26371
PR;Itaúna do Sul;3453;3476;3411
PR;Ivaí;12954;13451;13541
PR;Ivaiporã;31748;32699;32705
PR;Ivaté;7603;7901;7958
PR;Ivatuba;3043;3159;3180
PR;Jaboti;4950;5135;5166
PR;Jacarezinho;39045;40221;40232
PR;Jaguapitã;12421;12939;13059
PR;Jaguariaíva;32882;34096;34285
PR;Jandaia do Sul;20359;21057;21131
PR;Janiópolis;6298;6341;6226
PR;Japira;4904;5058;5065
PR;Japurá;8669;9020;9095
PR;Jardim Alegre;12121;12371;12280
PR;Jardim Olinda;1392;1424;1416
PR;Jataizinho;11958;12387;12447
PR;Jesuítas;8876;9072;9017
PR;Joaquim Távora;10899;11347;11447
PR;Jundiaí do Sul;3399;3483;3469
PR;Juranda;7567;7755;7726
PR;Jussara;6657;6897;6931
PR;Kaloré;4425;4511;4473
PR;Lapa;45334;47023;47294
PR;Laranjal;6257;6384;6337
PR;Laranjeiras do Sul;30891;31936;32036
PR;Leópolis;4101;4200;4182
PR;Lidianópolis;3851;3891;3831
PR;Lindoeste;5231;5309;5247
PR;Loanda;21451;22288;22448
PR;Lobato;4452;4626;4658
PR;Londrina;515707;537566;543003
PR;Luiziana;7282;7487;7479
PR;Lunardelli;5084;5193;5159
PR;Lupionópolis;4633;4805;4832
PR;Mallet;13030;13475;13522
PR;Mamborê;13781;14095;14017
PR;Mandaguaçu;20227;21156;21419
PR;Mandaguari;32849;34006;34150
PR;Mandirituba;22927;24112;24516
PR;Manfrinópolis;3026;3053;3003
PR;Mangueirinha;16941;17402;17367
PR;Manoel Ribas;13185;13610;13635
PR;Marechal Cândido Rondon;47697;49773;50299
PR;Maria Helena;5892;6034;6007
PR;Marialva;32451;33794;34096
PR;Marilândia do Sul;8832;9088;9083
PR;Marilena;6874;7100;7117
PR;Mariluz;10214;10526;10534
PR;Maringá;367410;385753;391698
PR;Mariópolis;6306;6529;6558
PR;Maripá;5654;5810;5802
PR;Marmeleiro;13936;14397;14434
PR;Marquinho;4879;4965;4917
PR;Marumbi;4602;4745;4750
PR;Matelândia;16340;17026;17186
PR;Matinhos;30220;31690;32148
PR;Mato Rico;3716;3765;3716
PR;Mauá da Serra;8870;9355;9534
PR;Medianeira;42420;44149;44523
PR;Mercedes;5113;5316;5357
PR;Mirador;2301;2355;2345
PR;Miraselva;1848;1896;1890
PR;Missal;10481;10813;10830
PR;Moreira Sales;12487;12800;12754
PR;Morretes;15785;16325;16381
PR;Munhoz de Melo;3713;3857;3883
PR;Nossa Senhora das Graças;3930;4053;4059
PR;Nova Aliança do Ivaí;1446;1500;1509
PR;Nova América da Colina;3462;3560;3556
PR;Nova Aurora;11598;11786;11659
PR;Nova Cantu;7050;7023;6833
PR;Nova Esperança;26749;27678;27783
PR;Nova Esperança do Sudoeste;5074;5218;5211
PR;Nova Fátima;8124;8363;8361
PR;Nova Laranjeiras;11690;12010;11988
PR;Nova Londrina;13052;13452;13461
PR;Nova Olímpia;5537;5733;5758
PR;Nova Prata do Iguaçu;10374;10698;10710
PR;Nova Santa Bárbara;3953;4106;4135
PR;Nova Santa Rosa;7702;7994;8044
PR;Nova Tebas;7085;7100;6943
PR;Novo Itacolomi;2822;2906;2906
PR;Ortigueira;23103;23646;23530
PR;Ourizona;3378;3482;3485
PR;Ouro Verde do Oeste;5726;5927;5952
PR;Paiçandu;36717;38385;38846
PR;Palmas;44107;46294;46996
PR;Palmeira;32326;33469;33613
PR;Palmital;14538;14780;14626
PR;Palotina;29123;30327;30598
PR;Paraíso do Norte;12079;12661;12839
PR;Paranacity;10423;10863;10968
PR;Paranaguá;142452;148232;149467
PR;Paranapoema;2852;2980;3016
PR;Paranavaí;82472;85643;86218
PR;Pato Bragado;4939;5170;5239
PR;Pato Branco;73901;77230;78136
PR;Paula Freitas;5491;5700;5737
PR;Paulo Frontin;6966;7219;7256
PR;Peabiru;13645;14087;14116
PR;Perobal;5708;5923;5960
PR;Pérola;10348;10765;10852
PR;Pérola d'Oeste;6672;6822;6783
PR;Piên;11454;11956;12086
PR;Pinhais;119379;124528;125808
